,ID_Rest,ID_yelp
12971,pitt201204090004,-OHcd6mJL90wiQYE1e3gGg
12972,pitt200208230006,dBX0HXZGk_Qw8mGxm5yfwQ
12973,pitt200406210001,wDWKQR2psTIj4BZ0mf01Gg
12974,pitt200409020001,p_wPhw_MXIJhLEzkxtQt3Q
12975,pitt201008270003,vSN3n35-3WPX3Ntf-X6jaA
12976,pitt200409170005,VxOsyWUIKsgafJmnfInbbg
12977,pitt201309270002,G4tqFGRrwqQt7P_MTrhYBw
12978,pitt200401090002,OwGCYIwyIHPMfLVOT_7-1g
12979,pitt57504,cPcUqzaNRtTLIq0E6LRqfg
12980,pitt200304030014,1eJ7yIzSAjwC145fnHD5Xw
12981,pitt200802200002,66Y5ExfpgdEFIDqXSQeyiQ
12982,pitt200301130002,x8lqSZH33vZ6WM1gtdJvog
12983,pitt200709100005,x8lqSZH33vZ6WM1gtdJvog
12984,pitt201502050005,XWRhaOGnRwHk-FICdbcCfA
12985,pitt201504270004,aPOjdQgYk5gS9YbhOGwpwA
12986,pitt35268,Co1cnSA3o3sSNdsGbItXSw
12987,pitt200808260004,Co1cnSA3o3sSNdsGbItXSw
12988,pitt201411130005,Co1cnSA3o3sSNdsGbItXSw
12989,pitt201309090002,6VsoOWTeIWmOxMp2Mect3A
12990,pitt200101250003,hXmwjL2LeWlsZCAGRUrP2w
12991,pitt201005130001,hXmwjL2LeWlsZCAGRUrP2w
12992,pitt49505,o47aY911-1rK9tHeXOWxFg
12993,pitt200501140001,78jHxNL8wHMSq_j8KF9exA
12994,pitt50932,K6eK4nCFDx1p5akiRPwfew
12995,pitt200703070001,Lhsfy2uf8LyhMYgjbop7Sw
12996,pitt200501130001,qIPQBPurlqbi07MmJ1kXTg
12997,pitt201202030012,-i3pCgQi_Y9NiSSWs6G7bw
12998,pitt201101060003,LLGGe9k7NTVy1Z2wH1_Uew
12999,pitt200007250019,mVbGnu5VsAG79b0fMoKItA
13000,pitt201610110002,mVbGnu5VsAG79b0fMoKItA
13001,pitt200310290009,24ZF_CY04CplqUaOu7U_aQ
13002,pitt200811120004,24ZF_CY04CplqUaOu7U_aQ
13003,pitt49135,AspFf1d9sRaUloPJAHMqAg
13004,pitt11116,b6WRBVDieqwei4wC1rOsnA
13005,pitt201602120003,b6WRBVDieqwei4wC1rOsnA
13006,pitt200301130001,WFM2FE0THduTbnjgGdGDLQ
13007,pitt200708140002,WFM2FE0THduTbnjgGdGDLQ
13008,pitt48551,fg4tWjjvxUxBaMdKa0YAEw
13009,pitt56759,C-Dp_7OeGQZDAIDfqs4q5w
13010,pitt200003080002,mJ24zWo_FdE3_9v24sqFiw
13011,pitt200308070001,7Qpn2DvgIUpOJQdI4DXETQ
13012,pitt201609010001,7Qpn2DvgIUpOJQdI4DXETQ
13013,pitt51286,IcHVYlgNGR-Zz8fnceiJ6g
13014,pitt201503260002,Eg9CtoXpz4XHugZy1SDeBg
13015,pitt201603180001,FG8atOE15c8IoQH_hEb9zA
13016,pitt201002220008,nRFRqoPIP87ysypgsMCB4Q
13017,pitt201209210007,-x2NjuDTiphKwCixSrv_SQ
13018,pitt201307050001,-x2NjuDTiphKwCixSrv_SQ
13019,pitt200006260001,zNwSkdNm2wpLrahaW2Egtw
13020,pitt201208070001,zMfZLd5_h5W8ZVxTNoeJyQ
13021,pitt35888,mRWNt7hxoFzo5XZaoSC7aA
13022,pitt200712170027,mRWNt7hxoFzo5XZaoSC7aA
13023,pitt200208230007,XVBFJlvYsCIcrENIVLXJWg
13024,pitt57158,l_pR3x7v2mvE3luVdmGuoQ
13025,pitt37681,27m3lsK3LpZm5XeGM4oVNw
13026,pitt201310230003,49seBWZOoI3AOCvNziq4rw
13027,pitt36157,lh5KqWhU03_91JJ7BtvoFQ
13028,pitt200501270010,iSBze6T5ScOecl5yoZDR3w
13029,pitt200501270010,st94oDmGS6qTMyt52tKSpg
13030,pitt201703290003,3eexaenBq8HvkTiYjVl3Pg
13031,pitt200501270003,IhbvQcaLJh80JhJA-OPv1w
13032,pitt201512160009,X9Bql7RrPU5Mab5-hJsI8A
13033,pitt200502110007,7pd9NLLoZ4Dy9tKZX2WP0A
13034,pitt201603030001,fTNhNmjkNzdaPy3LFAnwvQ
13035,pitt37028,pmePpiiObQzWZfgWV2POoQ
13036,pitt2848,9yACFTyBd460lJD7YgYZZA
13037,pitt201406230006,gRTEQPvX3s1WzFhOPNbVeg
13038,pitt201509240001,SqoscicPMzL5mJC5JNaD0w
13039,pitt200011140002,cNCXUYQd3kFR_AyfjTejQQ
13040,pitt201507290007,9qxOJ8fMEFMXR0ihA1xd8A
13041,pitt200008210001,P3Dy7GF1Sw8RrW1Dd9ZVjA
13042,pitt200311170001,wQt02A5yue6S0ujGZUQerw
13043,pitt200710230012,wQt02A5yue6S0ujGZUQerw
13044,pitt200501270001,evYDUFnXawNZWj420WZRCQ
13045,pitt57819,EUgHFeAvock2Ut3iWPlG8Q
13046,pitt200906020011,_7nELtYw3n2DzMN8252lhQ
13047,pitt57184,ZpymIplQK7xrgb9VTa6O2w
13048,pitt200002070009,w43yHlJzoCEqUVNRezo_7A
13049,pitt32589,qp8ZMqt0rTNH3Z8uZm_swA
13050,pitt8802,OQQs8AGEQrOlAAm400XFFw
13051,pitt201408050002,OQQs8AGEQrOlAAm400XFFw
13052,pitt201704280009,jvSgUe3g6LrNQGucBLBvCw
13053,pitt201104290004,qfcdMhm1Ff28JHVpHca20g
13054,pitt7033,IJYqKCfeM4ePy7oqxSah7Q
13055,pitt200708140001,IJYqKCfeM4ePy7oqxSah7Q
13056,pitt201111160001,74gDxr6rs_8tUTcS1vkr0Q
13057,pitt201112080003,YO0wmR-mgb_2dNCSyZFoaQ
13058,pitt201609270001,YO0wmR-mgb_2dNCSyZFoaQ
13059,pitt7724,wA2xaBsT8d2opW_jYe1XLA
13060,pitt54424,TFdLM8R_7Pf1xVeBNKl0hg
13061,pitt201505040001,6EzE_0QykzrUHHSMcCL7vQ
13062,pitt200210210002,g0vVEWvHbKBTvFYGyvhiSg
13063,pitt200403110003,Wy22f6GIK_L00NmTv2LpWg
13064,pitt200807110003,Wy22f6GIK_L00NmTv2LpWg
13065,pitt201409050004,cChJhpiljARaINk-dyXGiQ
13066,pitt41145,6LTV9xxwSlrUzFGWx1A8EQ
13067,pitt41864,j8INaXpsUvQVzU0nkTZF2g
13068,pitt199903020006,A-IqLvBfU5Gr_b9HVLETTw
13069,pitt6500,vMH7j7Hl36b0gmdFWyZXpQ
13070,pitt201305130004,K3IiNY432fYyVi7NgkZBQQ
13071,pitt201312230001,-SYMuJ9jfIMkXUMYl_RFfw
13072,pitt201207260004,6OV-xbmgjdXUZ80BdjXfJQ
13073,pitt200112270006,efK5mjVPxdmqFZT06S4dzA
13074,pitt200908190002,efK5mjVPxdmqFZT06S4dzA
13075,pitt35983,v8qw502wtQEGpQfMhCVW9w
13076,pitt201409240003,rIj7fC2wwRr_2iVSIAtbQw
13077,pitt46893,SK3Med3bCnzwN3xm8vQo9w
13078,pitt200502080001,mqiHZYNXnMLaEK87JZOzmA
13079,pitt201602240011,T1EKhweXQnRP3niBrBL7Ug
13080,pitt200502090007,v_tQJOnyJTK7x-gIzA095Q
13081,pitt201101040001,v_tQJOnyJTK7x-gIzA095Q
13082,pitt200005050001,96a54JDbOU6YKFWzur98sA
13083,pitt200506090003,96a54JDbOU6YKFWzur98sA
13084,pitt41383,6_2fCtQLEVXJgbKLnTZaXg
13085,pitt201310220005,Tnzc_72OVCdCc7KmfPOnHA
13086,pitt200101050005,fKNUmyXf8iH1c2VbupIyyw
13087,pitt200502110006,MwsGayIlUkXQ46mkmV3jlA
13088,pitt201703020004,MwsGayIlUkXQ46mkmV3jlA
13089,pitt200307020003,BGGR5ekPK6YqMRHgYNJGsw
13090,pitt201503230001,BGGR5ekPK6YqMRHgYNJGsw
13091,pitt200006070002,DFeEJf8h04q3KwRVWUsoMQ
13092,pitt200303110004,ZcYBeh-_ubSsZLJA97PSLA
13093,pitt199907290002,MBirSnTW4pt2k7Ny6KC72w
13094,pitt201407170005,thD0qgWDmvjOkX4LvA1JMQ
13095,pitt57723,_m_OiaoNOQeifuSdX3FK2Q
13096,pitt201612150006,_m_OiaoNOQeifuSdX3FK2Q
13097,pitt32618,6yOvfTHmxFJtQQKLjJ4WqA
13098,pitt200905210007,6yOvfTHmxFJtQQKLjJ4WqA
13099,pitt200304030007,n1JQo4Z7vFZRBRAwHWd9WQ
13100,pitt11426,ezRUyWOqbEYa0CecFqIQiA
13101,pitt200304070005,BnXUUv_s12eMbYWds5wjPQ
13102,pitt200811070002,u2Wvpa2pj2jfYcYSs_LETg
13103,pitt200502180004,kkD0tv_e5E6a8kRpLYEcaA
13104,pitt31891,i851zomQeoY7gbrkFcvM7Q
13105,pitt201106210002,i851zomQeoY7gbrkFcvM7Q
13106,pitt200502180007,wMxY3XJUMDUb7m8kOz4L1w
13107,pitt201502180007,9GWfMAuAOlkt4MAZ4eZjlA
13108,pitt201208030014,YadN7pDaK36He8mslyy5xw
13109,pitt39875,aEH2WZFMzLcbJmTiu1urMg
13110,pitt32422,AX64Yw-0pTjKP-33hU-JPw
13111,pitt200201100008,iKz28QQI73mji28XNJFMUw
13112,pitt201711270004,iKz28QQI73mji28XNJFMUw
13113,pitt54905,8nLxiZc7vr_GI6GcFhWc0g
13114,pitt201611230001,CwfeDdtVKcUEg_thGOlWAg
13115,pitt200605050005,7dD33tgzQ4S1vfd21dv5Eg
13116,pitt56248,KiG6wzSo1P5vFJ_YZjM7UA
13117,pitt201003040006,KiG6wzSo1P5vFJ_YZjM7UA
13118,pitt201406200001,KiG6wzSo1P5vFJ_YZjM7UA
13119,pitt201009140007,ftkUQCPM-wFu55Ou-BzFgw
13120,pitt201204190001,ftkUQCPM-wFu55Ou-BzFgw
13121,pitt54868,X9WJuPwL1-k1VzExlGXdTg
13122,pitt201402040004,X9WJuPwL1-k1VzExlGXdTg
13123,pitt45068,o5EYswyzjGLLVLkMzpHv5Q
13124,pitt200107170002,wBwXSItcxp2D5Kf8taZDNg
13125,pitt201108230006,aal0SiXVRmUoM20A1m7xDw
13126,pitt201403100008,JS8zqTShTYXHvpsWYTaQ6A
13127,pitt201311070008,NtpdFakRhkqtQ85PIraSJA
13128,pitt200503020003,vVpYQH1DzehEa_58kaJFEQ
13129,pitt201209070006,03Cm8PLSbq_DCXNyhmw6Yg
13130,pitt200101180001,yMjBSQDldMVlR8E7wY0NUA
13131,pitt200009010003,2NLyAZne2fH5zTHSBin92A
13132,pitt200607280001,2NLyAZne2fH5zTHSBin92A
13133,pitt200802200001,umtNRvqAO3DvP4Qu4NI24A
13134,pitt10557,OohsWZ3A0bo8y6N6vi6ePA
13135,pitt201108020002,OohsWZ3A0bo8y6N6vi6ePA
13136,pitt201512160015,OohsWZ3A0bo8y6N6vi6ePA
13137,pitt200602140004,Yh-3IjAFCgq1Ubtdo9TDcw
13138,pitt201304180005,_9DqfW3Nv8Brb-1fz5XyOQ
13139,pitt199901130005,1iXVBWgECa_ajaYcTINtDw
13140,pitt201504060003,of-a3UqUN5iz-ttBf0knig
13141,pitt35958,7svK0DI4BOP0cqjSww7cZQ
13142,pitt201511190009,7svK0DI4BOP0cqjSww7cZQ
13143,pitt53064,rtj550X5w4tDWcTE8oAgew
13144,pitt201105230002,JLbgvGM4FXh9zNP4O5ZWjQ
13145,pitt201605190010,OPcGFLP_mRt9yvgP3ALXOQ
13146,pitt201012100004,N9lSh3nbCirE5FP8DFXF1w
13147,pitt201104050005,Y6HWj-x2TW2Cxlbw_ZzuxQ
13148,pitt201404230003,YWLkcMOx6YmCxDlLjBG8eA
13149,pitt201607250004,YWLkcMOx6YmCxDlLjBG8eA
13150,pitt200503100002,nBeiSQ3AbRFPaWkdsRvhVA
13151,pitt201404020005,gURBE4EKkytlOMuIqJHG8Q
13152,pitt200503110002,b4Atbd4V8UKEoXzhbL-o5g
13153,pitt201402100003,3uP7K1VgnSdEieDoH00A4g
13154,pitt200503160003,KtSSXkYyn9ckJPmIlycFMA
13155,pitt201203210001,pv__91LMXAbNX50NgeO55g
13156,pitt200402120006,cFWfBh_oCv85WFA6ehP2PQ
13157,pitt200210210001,M-qtsg3fVoG6sWBrDz4-6w
13158,pitt200503180005,nFUyQLerRzNVZFDZFVSbAA
13159,pitt200103270002,iK_3WktnHa_YlbWdA0Axkw
13160,pitt47871,-OHi0FOlVjVkdOhJQdTNOA
13161,pitt201405230003,8aykSzSqGPYUpMQbO2DPdA
13162,pitt33774,gOtY-I9lvbyOUShbBhCChQ
13163,pitt201108110013,KF1ngA96RBiRM5h8V7IQ2g
13164,pitt201703090002,ymsa3ReIbctz4IFmPUgWDA
13165,pitt200812230006,EYXBIYovE44vg-3Fk9BCsA
13166,pitt201303080005,B-myMqxqAYvU1G0DA-O7SQ
13167,pitt200311050010,JQ6NlXQGXvQZ4P-b5HXd9A
13168,pitt201004290005,JQ6NlXQGXvQZ4P-b5HXd9A
13169,pitt200206200003,MoFGxMGtYiofRi_iVIyApQ
13170,pitt46900,V2TaLceKiGwy-y7bAGzPuQ
13171,pitt200706070010,V2TaLceKiGwy-y7bAGzPuQ
13172,pitt8454,ZKOfflWm-dNwuFUuFNOUnw
13173,pitt49378,hZ79bbzGuiU0ThbasNEALQ
13174,pitt201503260003,hZ79bbzGuiU0ThbasNEALQ
13175,pitt200503290006,KUw3FH6WRpL7AEgQyPySbw
13176,pitt200206110010,Vx-MY3w0uGCgxeguw9F6Tw
13177,pitt200208050005,2MQLD5la1kE6n0-DcIVu7g
13178,pitt42412,CWWUo0zMnM6Ul9LVPwC0Bw
13179,pitt201511300002,f-AGHqaxJvfiuP7aHwmjhA
13180,pitt200503290003,ZMGVkiQUY48C0AvRcCCL7A
13181,pitt200210230003,7Nz_04fXn8L-u5L6hyLGvQ
13182,pitt201007080011,D5vckz3o18ddyZyHSMsUVQ
13183,pitt201611030002,U8s4-JWjZ7bNSlVEX9JEYw
13184,pitt262,aCkvsK8w6HGTDYi1q36Y8g
13185,pitt201305030001,6PaLW1K478xyePOxUI56vg
13186,pitt200811210003,KXv9wm5W9LTNZec2AsmHgQ
13187,pitt199911180007,YlgtEY-SRQZZkPT54Tdbzw
13188,pitt201112120008,OUPM19-K-Go6zkobdKCa0A
13189,pitt49992,FKQUxOfW_W5R4OTut4G1Vw
13190,pitt201306210001,ajYmOIDZUd2SZjuju3lXzw
13191,pitt200005170005,HgSsIF4PpESGUMu-rNPg0g
13192,pitt201704040005,id0K2DhGNocMRMoBcvCsyg
13193,pitt56720,rjKMTKPsjYw4RtiMpHquJA
13194,pitt200107120001,YzqV61exMv__mjobBV2g7g
13195,pitt201001060023,sid1Wu5Z4v6yiHacGZdUeQ
13196,pitt55903,HXBBI_M10pAtSVATIVATYQ
13197,pitt200710030003,cGtl3aOeXXSZ4xhWiDlV4A
13198,pitt9669,-Enu_Cc8lJ-yVcRvatf0hw
13199,pitt200701160002,-Enu_Cc8lJ-yVcRvatf0hw
13200,pitt200909110001,sbq3ChoQdDGbuf6n2t8w8g
13201,pitt201403240005,sbq3ChoQdDGbuf6n2t8w8g
13202,pitt37923,iCpFAHTHWuV7LCBYFtWSig
13203,pitt47679,Tn4PV88E9jlC2xhvqN8zAA
13204,pitt200810230005,1n-HH6BG913cKQ1tX3wQEg
13205,pitt201604040002,HyvavSam_sME5Q3O3aR2Bg
13206,pitt201007020001,M1SUyz8KGdVnntu0wty4lw
13207,pitt201110250002,tj_fehXLxdGMjyLY-mTXRg
13208,pitt201611010006,xeCqEmjQi0M0dlf4DXcugA
13209,pitt200511020009,TPKkbzqzjgFMMVGYdNNYtw
13210,pitt201107140003,23gakZ_NlN3K0SqOBybwug
13211,pitt201107140003,23gakZ_NlN3K0SqOBybwug
13212,pitt200704160003,F2CdVtudYJlSgTAqWDX8gA
13213,pitt57829,1fMXFNFwZEtTy9p8sEmiNw
13214,pitt200001180004,iR7KBgAHgt1O2acHhfIviw
13215,pitt201702240005,1R0SfOQnSknw4wzrZGaFVw
13216,pitt201404170001,t3uYS5ClpvjS-7ItPEflUQ
13217,pitt201511060002,t3uYS5ClpvjS-7ItPEflUQ
13218,pitt45030,bqW0f0RigwpYyz1lbxhHlw
13219,pitt201511120001,dMnAXZ3XPMNgAQ9BwXCFBA
13220,pitt38592,wDbHi9749cEhJTT2sttHBw
13221,pitt200207190009,qYiVyZrgbzxcBxuUgfPyHg
13222,pitt201702160001,u0F9WJbECpg5fEesAx94xA
13223,pitt46918,PnfQvtyc5QNcKj7UCY-Riw
13224,pitt201707210007,PnfQvtyc5QNcKj7UCY-Riw
13225,pitt11407,GH_GGx54q-U_NZ_A3znakg
13226,pitt201305290002,GH_GGx54q-U_NZ_A3znakg
13227,pitt35583,uYzaARioENSfB9Y9Gk2PDA
13228,pitt200603100008,hz8mFMIQxQNLKE5rYmg6zQ
13229,pitt9849,-kmPZ1i8fJBCAlVcTWqAeA
13230,pitt57160,-nHkhiuerqmfBG3v2v9O-g
13231,pitt201502180008,plHKBwA18aWeP-TG8DC96Q
13232,pitt33830,aDHD7nASfqiQBB6YXy2aGA
13233,pitt200308190003,fHiR0_jn9x5lGfyRSMR7cw
13234,pitt200606050015,CBtj9lW_HS5HRqlvsi0rCw
13235,pitt31448,fZadRslL_7WwgZfVD6DYnw
13236,pitt201410290005,5Rga-U1cPfKHCFAPRg7FOw
13237,pitt201508270005,iShOjmJxkLO-z9Y2HU8evg
13238,pitt201611100002,VWb8gk_DKUCDKw3Xsdq8Jg
13239,pitt200504260001,XO8oVmObhdsGT1Blrby2-w
13240,pitt201503040001,XO8oVmObhdsGT1Blrby2-w
13241,pitt201506220014,mjDsDnoSghhIiht5cSjF4g
13242,pitt201703100006,VT8vUd-2s5IdvSNwhNHkpg
13243,pitt41629,ELlk3Vol0lPKzwHxp-MoAw
13244,pitt201611290002,ELlk3Vol0lPKzwHxp-MoAw
13245,pitt56934,EJMrzeE8fraZGiNvdPzsnQ
13246,pitt201602290010,lo-GEcfXVGrDSDLtR5gI5w
13247,pitt200907010001,sKjE8Qz-ugyVndafauHnjw
13248,pitt201704050001,sKjE8Qz-ugyVndafauHnjw
13249,pitt59,dzyeCVK1Nnr8KrQ3DYt5MQ
13250,pitt44365,DRIyvsa8LUaPNhAMmKdjOQ
13251,pitt9690,T1J9PQXqfeG_skaaDV6O0Q
13252,pitt7856,7B-xM_3t9NKebmkEodw3CQ
13253,pitt201611140001,erx8tQ0Wdc5YM0FddaKqKA
13254,pitt201006070011,8dAmtiVtZjiRTmDq9QAW5w
13255,pitt201101240002,vu8N7IKK8HC0a0omYvtPpQ
13256,pitt200303240002,TmGxQgFdiG585PCs_2hCew
13257,pitt201509180001,TmGxQgFdiG585PCs_2hCew
13258,pitt201312090014,-8ILwSisSrTzcyy_Z0o9oA
13259,pitt201503160008,aSb4vkaMh7K2lHhnV2UIag
13260,pitt200001280001,YofFCzlnuyvOFoFigg7k1Q
13261,pitt201006080001,hUHIahAcew5i39D_6ZqEmQ
13262,pitt201003100001,cpxobfqM8IuF78WUfrj9_Q
13263,pitt201411180002,S6dARuOrrOXd4xSiTHti8g
13264,pitt200505160008,LaRDgOcsS0A4CvfwKkX3lw
13265,pitt200710230004,LaRDgOcsS0A4CvfwKkX3lw
13266,pitt200204230008,wpJcD0Qv-q4ShVJYH0hMLw
13267,pitt201001290004,jALlIr27pjGBK75DHZHMKg
13268,pitt43054,PFQU2koM2WymKJh8O6UcoA
13269,pitt200207020001,WBs7VVT8gNW77DQLQ4Afaw
13270,pitt201302150001,WL5n6c5FZWTdsLCE2GoGoQ
13271,pitt200707190007,ZH_QCa8_ryVdIb6sSsyCeg
13272,pitt200306060005,stD-LTFFwlmBdzU-0aBntw
13273,pitt200505270006,toc31C-Qy2smSq0A7Q8FgA
13274,pitt200812230007,lhI9JnI3mhtNkntegi9jDg
13275,pitt43207,jAQwIRxZNj2zndM5V9UOpw
13276,pitt201007080014,JZwPJyoJnqlfjCsrnSUmNw
13277,pitt200010180003,RYBGhnFtyZGjlREEfcRFrg
13278,pitt7721,dAa0hB2yrnHzVmsCkN4YvQ
13279,pitt201212070002,OQvChaBImI8X5B3aai8btg
13280,pitt200506060001,WymLKyWx3t9V3VfI7itMtA
13281,pitt57014,GQevJAnl6DWg80PJuOyX4g
13282,pitt201205150004,nxeeZnumQkrEFORtFpwSvA
13283,pitt33896,UUo3yws6zY3OAEVZbirn4g
13284,pitt200608280001,uzXa2V69v9SNOWv_pk3nKg
13285,pitt54840,dld6pdZwpmyMByl2xTbRRg
13286,pitt200706070013,7cm_YoyZpZ-5tT4G2QoRWg
13287,pitt33543,6kctu-fL-r3pV3aDfUIxLA
13288,pitt56090,O_ZFOTtNKA1jFux5qm57cQ
13289,pitt37867,7eDRDNci3DDTGuEKhsu5Bg
13290,pitt200712210001,Fh-mO_bD6AuSnJab5r6i0A
13291,pitt201412230006,hqineK2tQMxcZ9iQVMPlQA
13292,pitt200602070001,NcNzTKVatkbRkD_G8A891A
13293,pitt200506100004,bAWQmZgMggH4HTJnVcpLPw
13294,pitt201303080014,bAWQmZgMggH4HTJnVcpLPw
13295,pitt200504140007,Idow0ymZ7ptpoeVPwzqOPQ
13296,pitt38437,caGXS6ubNTlv91ZZyoirjQ
13297,pitt201511040002,Tuj_q3-gFRsRzR1xxQqNeA
13298,pitt46934,zhPSu9zUD7FTGtCLyVPlaw
13299,pitt201001290003,zhPSu9zUD7FTGtCLyVPlaw
13300,pitt43035,looJP0gzUmWiUV8pmMXAlA
13301,pitt200708160001,UzQ_4hVI9B3a6M5LjDRg9g
13302,pitt48195,mX9wWpoz1x6-snTvxlIOOg
13303,pitt201202090003,vA2aKRFspZWyxSlk0jNgbA
13304,pitt200007240003,C-6PK9716CityDTZRmgNTg
13305,pitt200811040009,g7OwoWQ_haDYnfmhCYMvSg
13306,pitt200007110002,vdZKNc93fYuCggWQ5afLfA
13307,pitt200802270004,T_FifW2YeOZ0mPKQjSx_SA
13308,pitt201402240003,_dqtEOTelXt9tfmP_9Ar6w
13309,pitt201308120001,NoF90rswXBHESSyDaWeKKA
13310,pitt201702010005,0aLecdrpq178SOb2FdL8Ig
13311,pitt200507060001,buzXlOCvxtohdMD8g3EWsw
13312,pitt201403260001,CkVmV4r5t1T_kJTBDqXNZw
13313,pitt201511040013,s4M4QcJvxJ5IY0DQJo-sCA
13314,pitt200106220008,Krm9dSjhfmNH5LlhOKGPYg
13315,pitt11583,gHngt6zpP683GKe1i23LUg
13316,pitt201701170006,LJASU3kA0hQAJsL4IwFlXQ
13317,pitt200505160018,uH2dNi5nKj31_Xf5dTfXdw
13318,pitt200204100003,mxZQQwT8VkoPGH0-1pbXZQ
13319,pitt200507080006,yGdO0huBvnAhyEX7fZO7og
13320,pitt200507070001,6RmdqLK1H5aodAA8t7Yl2A
13321,pitt200507080007,qUZvcHJ6YDNHVmPLe02mYg
13322,pitt200703290010,qUZvcHJ6YDNHVmPLe02mYg
13323,pitt201310220001,4AgSOPmhRfPcC-NctjiszQ
13324,pitt201605100004,TTnUoYDCQoTfldLs3AuTDg
13325,pitt200507080001,ZFk_O8gSM-imjgsQX7wjmg
13326,pitt200806170004,z2xI0svMY81LAgZaq7a1fA
13327,pitt34548,GpwuGxGPzB3NHq7bxZnGbA
13328,pitt200512200002,V9cuDVUS1NCSfPmmabUkvw
13329,pitt201301040009,V9cuDVUS1NCSfPmmabUkvw
13330,pitt200507130004,tcOP56tZe6hlmdUHX2EH5A
13331,pitt201103300003,tcOP56tZe6hlmdUHX2EH5A
13332,pitt201207090001,Fd25lEnclIwyWlSRgkbRfg
13333,pitt200507130002,SrzJZMB_WXFAAzBdipKOWw
13334,pitt200910290004,D3YLbIsh7vCx01DcPnnt0A
13335,pitt200507080011,vNQkym5qZ-E-4AJ4IQ5JEg
13336,pitt42888,szGbmw_vq3kVU4SfK1x6Sw
13337,pitt56608,ECXHwaJW7Lc7qDlH89Syaw
13338,pitt201012030001,aZdHskuurZJXQ6C7oiqP_g
13339,pitt200311050001,PNl8R1SmXXgGU2ThG0qVbg
13340,pitt201405130005,S8urdN6ACnRQUm-7o9An8w
13341,pitt47355,62b0uHo9uaSsoOMQFG55jg
13342,pitt52852,Rwg1NJ5r2bywahYq44bB9A
13343,pitt200507210003,ypSDELi0xMgoChahZkB3NA
13344,pitt200401280011,0dRqzEG9-2QNnvJtdpdDZw
13345,pitt201608250002,0dRqzEG9-2QNnvJtdpdDZw
13346,pitt201004290006,LtPnsCPkCb41VG5fQr18IQ
13347,pitt201504230002,eFwpKQB9EQtblKx65FuXLw
13348,pitt200408260003,DH74UnhTpmaesTBfneR6Ig
13349,pitt201511270001,eC-duRpbiVsCD14oGYiDOA
13350,pitt6405,p9sxVs0JlOf1K_R08ylzbA
13351,pitt200203010006,IZzrRI4Sxtq5PukX6UOe8w
13352,pitt200507290009,ANqR2H5v9vdqhIohrKBPhg
13353,pitt200808260002,ANqR2H5v9vdqhIohrKBPhg
13354,pitt200609180007,n9PgccTPsLxgYL6ZCkxDMQ
13355,pitt200508020001,xKbcJNaFoLziKm2JyfzfpA
13356,pitt52027,-qSmAF1bILHpcuqsQMDTgg
13357,pitt41818,TsCq0UqOrKJ_ZJx7KKwKkA
13358,pitt45133,yauL5BpUTGukejbJskXl_g
13359,pitt201104080001,keJGpYownJ-j2zQJ5huvqg
13360,pitt55919,w_UCGMgok7N9p0XdYBx1VQ
13361,pitt201101280001,MBK1Ew_P30AD6hFpKHqX6w
13362,pitt56415,aNmMmHPZnD_8WiPdAd5WqA
13363,pitt200508020004,BIOxD6BuJLIsReFEdyLXbg
13364,pitt201610210001,BIOxD6BuJLIsReFEdyLXbg
13365,pitt201310030009,I5kKpCDxdrV1Lxss2T681g
13366,pitt56660,497iuIdzSZqEVZ_iTnp-Jg
13367,pitt39547,eU_713ec6fTGNO4BegRaww
13368,pitt47914,5G-ulG_g_MpcIYlNzaCMmA
13369,pitt200107170001,PA0UJYogQTd5MIuKMs3tfA
13370,pitt201509230001,ytU-tGhd5ZW9ouWW6JHpMg
13371,pitt6809,08t3_HjbpLyPeuft6eoa5A
13372,pitt200811280010,8995N0iamENbaMr6lKcqUw
13373,pitt50898,nwjIvTxJt2GpMoKzuKWIBQ
13374,pitt201006010011,nwjIvTxJt2GpMoKzuKWIBQ
13375,pitt201608100001,nwjIvTxJt2GpMoKzuKWIBQ
13376,pitt200508170001,f0ZE8gyEPhcjPnS3A-r_xw
13377,pitt199912210002,zc0I2evMOPKNuu1mlm_tsQ
13378,pitt201610140001,zc0I2evMOPKNuu1mlm_tsQ
13379,pitt200507290010,STWeDYptg4-GOce1lW9W5Q
13380,pitt201205310008,STWeDYptg4-GOce1lW9W5Q
13381,pitt200804240004,UPKWR2kaOne5d4AmdqdZlg
13382,pitt200509070001,mZYKqiK-9fzifbFbeEbP1w
13383,pitt201205100008,mZYKqiK-9fzifbFbeEbP1w
13384,pitt1785,w6bRFK2rsO4dRb6xhw_TtA
13385,pitt200702260005,XBA0DWE1tqPM5SIj-Wk5xQ
13386,pitt201405020002,80-1hn5fAJXFsxuyLe0w7A
13387,pitt201410160002,80-1hn5fAJXFsxuyLe0w7A
13388,pitt54526,bHO7WE9WgMT9USSr7ZI9JQ
13389,pitt200201310005,JJaIocUyzeSyRSLfibHYRg
13390,pitt201306130002,RzKRQKJKn7tyqJNALIgFFw
13391,pitt49270,ZoFnfG7yrQWpvGR-etdGTw
13392,pitt201207110002,mXNth6j_Y8Sy7F214P1Wtg
13393,pitt201704050005,qIyj7PNUSA1B6_rOkc8nIQ
13394,pitt200508260001,aLPVzONfYU2j-qW0I0UWaA
13395,pitt200104180002,jemRU9DvmS0WGZuZ-k3jCQ
